,Unnamed: 0,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability.1,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,Genre/Mood,Language,release_year
15,15,Summertime,Porgy And Bess,Miles Davis,1959-01-01,197426,43,0.402,0.735,0.402,0.0675,0.0,0.0959,-19.553,0.03,107.59899999999999,1,jazz,English,1959
16,16,Bossa Antigua,Bossa Antigua,Paul Desmond,1997-01-01,282560,48,0.513,0.925,0.513,0.292,0.82,0.0824,-18.232,0.0579,97.087,4,jazz,English,1997
17,17,Blue Rondo à la Turk,Time Out,Dave Brubeck,1959-01-01,403920,35,0.59,0.7859999999999999,0.59,0.281,0.0602,0.0979,-17.507,0.0457,113.959,4,jazz,English,1959
18,18,Night in Tunisia,The Essential Dizzy Gillespie (Remastered),Dizzy Gillespie,2017-10-20,188080,26,0.6509999999999999,0.909,0.6509999999999999,0.292,0.15,0.0942,-12.705,0.0474,89.398,4,jazz,English,2017
19,19,Goodbye Pork Pie Hat,Ah Um,Charles Mingus,1959-01-01,342373,58,0.35600000000000004,0.9570000000000001,0.35600000000000004,0.0937,0.096,0.209,-16.64,0.0353,86.669,3,jazz,English,1959
20,20,Miles Ahead,Miles Ahead,Miles Davis,1957-11-01,209333,34,0.456,0.867,0.456,0.09,0.634,0.0945,-20.158,0.0338,117.085,4,jazz,English,1957
21,21,Fine and Mellow (with Mal Waldron Allstars),The Sound Of Jazz,Various Artists,1957-01-01,378973,19,0.491,0.81,0.491,0.363,1.09e-05,0.147,-14.222000000000001,0.04,79.779,4,jazz,English,1957
22,22,Misty,Ready Take One,Erroll Garner,2016-09-30,292692,45,0.376,0.9440000000000001,0.376,0.278,0.907,0.13699999999999998,-13.592,0.0315,83.055,4,jazz,English,2016
23,23,Shoutin' Out,Silver's Blue,Horace Silver,1956-01-01,391813,20,0.639,0.833,0.639,0.42200000000000004,0.532,0.095,-6.385,0.0349,90.124,4,jazz,English,1956
24,24,"Sing, Sing, Sing",The Essential Benny Goodman,Benny Goodman,2007-05-22,520293,54,0.62,0.853,0.62,0.67,0.8959999999999999,0.156,-11.575,0.0591,113.492,4,jazz,English,2007
25,25,Almost Like Being in Love (feat. Johnny Griffin),The Essential Art Blakey - The Columbia & RCA Years,Art Blakey & The Jazz Messengers,2018-02-02,292986,28,0.6,0.797,0.6,0.42700000000000005,0.0776,0.271,-12.767000000000001,0.0416,126.04,4,jazz,English,2018
26,26,Seven Steps to Heaven,Seven Steps To Heaven,Miles Davis,1963-10-01,383560,37,0.489,0.233,0.489,0.444,0.00126,0.12300000000000001,-13.902999999999999,0.0498,142.752,4,jazz,English,1963
27,27,Kitty,"Ben And ""Sweets""",Ben Webster,1962-01-01,479240,27,0.755,0.935,0.755,0.153,0.0157,0.102,-16.685,0.0488,120.664,4,jazz,English,1962
28,28,When Sunny Gets Blue,Yeah!,Charlie Rouse,1961-11-19,348293,29,0.5479999999999999,0.943,0.5479999999999999,0.14800000000000002,0.006809999999999999,0.125,-14.387,0.0575,100.90700000000001,4,jazz,English,1961
29,29,Love Walked In,Chet Baker & Strings,Chet Baker,1954-01-01,176160,19,0.461,0.981,0.461,0.264,0.5429999999999999,0.24600000000000002,-11.333,0.0309,96.412,4,jazz,English,1954
30,30,"Ruby, My Dear",Solo Monk,Thelonious Monk,1964-01-01,340400,33,0.597,0.986,0.597,0.272,0.8909999999999999,0.11800000000000001,-10.550999999999998,0.0655,68.128,4,jazz,English,1964
31,31,Blue Trombone,The Trombone Master,J.J. Johnson,1989-03-01,548240,28,0.466,0.442,0.466,0.395,0.0053100000000000005,0.278,-18.022000000000002,0.0432,118.5,4,jazz,English,1989
32,32,Love for Sale - Original Session Take,The Great American Songbook,Aretha Franklin,2011-02-01,150160,16,0.591,0.778,0.591,0.20600000000000002,0.000161,0.47600000000000003,-13.276,0.0758,124.99,4,jazz,English,2011
33,33,Satin Doll,Jazz Party,Duke Ellington,1987-07-06,160893,18,0.629,0.9470000000000001,0.629,0.0948,0.46399999999999997,0.10300000000000001,-18.296,0.0333,98.524,4,jazz,English,1987
34,34,Song For My Father,Song For My Father,Horace Silver,1999-01-01,438280,58,0.742,0.794,0.742,0.6709999999999999,0.00441,0.122,-8.142000000000001,0.0407,127.359,4,jazz,English,1999
35,35,Jumpin' at the Woodside,First Time! The Count Meets The Duke,Duke Ellington,1961-01-01,188733,37,0.419,0.451,0.419,0.626,0.024,0.0884,-10.262,0.0981,133.629,4,jazz,English,1961
36,36,The Moontrane,Sophisticated Giant,Dexter Gordon,1977-01-01,396133,17,0.47700000000000004,0.41,0.47700000000000004,0.484,0.615,0.0963,-13.504000000000001,0.0682,119.012,4,jazz,English,1977
37,37,All the Things You Are,Two Of A Mind,Paul Desmond,1996-05-25,351280,24,0.467,0.67,0.467,0.23199999999999998,0.0,0.12300000000000001,-17.79,0.0695,102.446,4,jazz,English,1996
38,38,Midnight Blue - Remastered,Midnight Blue (The Rudy Van Gelder Edition),Kenny Burrell,1963-01-01,242346,53,0.652,0.546,0.652,0.35600000000000004,0.000103,0.132,-13.732999999999999,0.0419,148.822,4,jazz,English,1963
39,39,Blue in Green,Kind Of Blue (Legacy Edition),Miles Davis,1959-08-17,337733,65,0.42100000000000004,0.81,0.42100000000000004,0.0161,0.0021,0.0978,-25.358,0.0374,110.926,4,jazz,English,1959
40,40,I'm a Fool to Want You,Lady In Satin,Billie Holiday,1958-06-01,203266,52,0.244,0.695,0.244,0.233,0.00059,0.282,-16.583,0.0413,78.08800000000001,5,jazz,English,1958
41,41,Criss Cross,Criss-Cross (Expanded Edition),Thelonious Monk,1963-01-01,280960,21,0.7090000000000001,0.5760000000000001,0.7090000000000001,0.374,0.495,0.0892,-15.005,0.048,92.44200000000001,4,jazz,English,1963
42,42,Manteca,Night In Tunisia: The Very Best Of Dizzy Gillespie,Dizzy Gillespie,1946-01-01,186693,39,0.616,0.8290000000000001,0.616,0.67,0.85,0.106,-8.714,0.244,87.096,4,jazz,English,1946
43,43,There Will Never Be Another You - 1995 Remastered,3 in Jazz (Remastered),Gary Burton,1963-02-01,341573,14,0.469,0.245,0.469,0.395,0.0194,0.105,-16.19,0.0675,145.494,3,jazz,English,1963
44,44,"I Loves You, Porgy (From ""Porgy & Bess"")",Porgy And Bess,Miles Davis,1959-01-01,253933,25,0.24600000000000002,0.961,0.24600000000000002,0.0323,8.340000000000001e-05,0.0775,-21.45,0.0405,125.101,5,jazz,English,1959
45,45,Autumn Leaves,Somethin' Else (Rudy Van Gelder Edition),Cannonball Adderley,1958-01-01,659520,47,0.535,0.768,0.535,0.258,8.950000000000001e-05,0.115,-9.499,0.033,110.95299999999999,4,jazz,English,1958
46,46,St. Thomas,Now's The Times!,Sonny Rollins,1964-01-01,235826,47,0.611,0.461,0.611,0.405,0.596,0.06,-10.607000000000001,0.0819,110.744,4,jazz,English,1964
47,47,Sanpaku,The Essential John Handy: The Columbia Years,John Handy,2009-01-01,146080,14,0.49200000000000005,0.57,0.49200000000000005,0.552,1.89e-06,0.293,-11.774000000000001,0.042,122.72399999999999,3,jazz,English,2009
48,48,Nice Work If You Can Get It - Live,Columbia Jazz,Ella Fitzgerald,1997-12-18,152733,25,0.585,0.985,0.585,0.32,0.000136,0.703,-17.618,0.8190000000000001,146.55700000000002,4,jazz,English,1997
49,49,Waltz for Debby,The Bill Evans Album,Bill Evans,1971-01-01,461493,49,0.38799999999999996,0.9390000000000001,0.38799999999999996,0.276,0.915,0.0784,-17.168,0.0374,92.415,4,jazz,English,1971
50,50,Day-Dream,And His Mother Called Him Bill,Duke Ellington,1968-01-01,259493,14,0.311,0.971,0.311,0.129,0.10300000000000001,0.106,-14.089,0.035,150.338,5,jazz,English,1968
51,51,They Can't Take That Away from Me,The Legendary Okeh & Epic Sessions,Ahmad Jamal,1951-01-01,177120,11,0.573,0.981,0.573,0.217,0.871,0.107,-16.451,0.0432,83.303,4,jazz,English,1951
52,52,Una Noche con Francis,'Round Midnight - Original Motion Picture Soundtrack,Dexter Gordon,1977-01-01,262800,13,0.455,0.44299999999999995,0.455,0.532,1.2e-05,0.15,-10.360999999999999,0.0343,107.339,4,jazz,English,1977
53,53,Sun Dance,"Of Course, Of Course",Charles Lloyd,1966-08-26,212373,14,0.528,0.447,0.528,0.49200000000000005,0.0,0.41100000000000003,-10.453,0.0379,148.734,4,jazz,English,1966
54,54,Theme for Maxine,Rosewood,Woody Shaw,1978-01-01,435040,41,0.397,0.611,0.397,0.32899999999999996,0.84,0.207,-13.317,0.0398,166.831,3,jazz,English,1978
55,55,The Sidewinder - Remastered 1999/Rudy Van Gelder Edition,The Sidewinder (The Rudy Van Gelder Edition),Lee Morgan,1999-01-01,625293,49,0.473,0.446,0.473,0.67,3.15e-06,0.0957,-7.756,0.0353,152.484,4,jazz,English,1999
56,56,Three In One,The Essential John Handy: The Columbia Years,John Handy,2009-01-01,240666,13,0.474,0.588,0.474,0.474,0.0,0.0993,-12.079,0.0447,117.75299999999999,3,jazz,English,2009
57,57,Ah-Leu-Cha,'Round About Midnight,Miles Davis,1957-03-18,350333,37,0.532,0.408,0.532,0.5529999999999999,0.0,0.32299999999999995,-9.584,0.0423,121.65700000000001,3,jazz,English,1957
58,58,Diminuendo In Blue - Live,Ellington at Newport 1956 (Complete),Duke Ellington,1956-01-01,854666,31,0.35200000000000004,0.691,0.35200000000000004,0.488,7.85e-05,0.6459999999999999,-15.414000000000001,0.14,206.919,4,jazz,English,1956
59,59,Mean to Me,Sarah Vaughan In Hi-Fi,Sarah Vaughan,1949-01-01,172533,43,0.623,0.823,0.623,0.0986,0.0,0.23,-10.503,0.0413,123.772,4,jazz,English,1949
60,60,Polka Dots And Moonbeams - Remastered,The Amazing Bud Powell,Bud Powell,1998-01-01,243773,43,0.5579999999999999,0.946,0.5579999999999999,0.0891,0.924,0.0966,-17.633,0.0643,100.523,4,jazz,English,1998
61,61,Bye Bye Blackbird,'Round About Midnight,Miles Davis,1957-03-18,474626,43,0.632,0.564,0.632,0.32,3.83e-06,0.0903,-10.562999999999999,0.0461,122.516,4,jazz,English,1957
62,62,Where Are You - Remastered,The Bridge,Sonny Rollins,1962-01-01,310265,40,0.545,0.888,0.545,0.0145,0.0903,0.156,-23.17,0.0441,102.057,4,jazz,English,1962
63,63,April In Paris - Take 6,Monk. (Expanded Edition),Thelonious Monk,1965-01-01,478773,16,0.522,0.747,0.522,0.298,0.00032900000000000003,0.10400000000000001,-13.129000000000001,0.0501,88.24700000000001,4,jazz,English,1965
64,64,San Souci,Jazz Lab,Don Byrd,1957-01-01,434413,13,0.631,0.652,0.631,0.23399999999999999,0.17600000000000002,0.256,-16.514,0.0553,98.598,4,jazz,English,1957
65,65,Jive Hoot,Bob Brookmeyer & Friends,Bob Brookmeyer,1965-01-01,280800,18,0.38799999999999996,0.7879999999999999,0.38799999999999996,0.35200000000000004,0.000364,0.226,-12.979000000000001,0.0398,156.876,4,jazz,English,1965
66,66,Bésame Mucho,Piano Player,Bill Evans,1957-01-01,413173,15,0.574,0.48100000000000004,0.574,0.428,0.18100000000000002,0.109,-12.344000000000001,0.0558,97.405,4,jazz,English,1957
67,67,(There Is) No Greater Love,Unsung Hero,Charlie Rouse,1990-09-24,380666,13,0.688,0.914,0.688,0.166,0.263,0.0961,-14.39,0.0701,108.788,4,jazz,English,1990
68,68,You've Changed,Lady In Satin,Billie Holiday,1958-06-01,197093,30,0.321,0.7759999999999999,0.321,0.29100000000000004,0.000129,0.27699999999999997,-14.860999999999999,0.0365,94.325,3,jazz,English,1958
69,69,Moanin',Moanin' (The Rudy Van Gelder Edition),Art Blakey & The Jazz Messengers,1999-01-01,570720,55,0.612,0.804,0.612,0.493,0.266,0.20199999999999999,-8.589,0.0467,126.35799999999999,4,jazz,English,1999
70,70,Paraphernalia,Miles In The Sky,Miles Davis,1968-07-22,756133,30,0.48700000000000004,0.376,0.48700000000000004,0.42200000000000004,0.0284,0.37799999999999995,-13.061,0.0469,125.98,3,jazz,English,1968
71,71,Willow Weep for Me,It's Uptown,The George Benson Quartet,1966-01-01,466773,15,0.633,0.6920000000000001,0.633,0.209,0.324,0.092,-16.532,0.048,108.08200000000001,4,jazz,English,1966
72,72,'Deed I Do,V-8 Ford Blues,Mose Allison,1994-07-24,114000,17,0.74,0.7170000000000001,0.74,0.244,3.82e-06,0.146,-17.238,0.0479,140.716,4,jazz,English,1994
73,73,Speak Low - 1998 Remaster,Sonny's Crib,Sonny Clark,1998-01-01,410773,25,0.40299999999999997,0.828,0.40299999999999997,0.392,0.0070599999999999994,0.11599999999999999,-10.238,0.0413,170.956,4,jazz,English,1998
74,74,I Told You So,Manhattan Symphonie,Dexter Gordon,1978-01-01,379626,11,0.555,0.8390000000000001,0.555,0.373,0.257,0.0935,-13.005,0.063,86.055,4,jazz,English,1978
75,75,Haupe,Anatomy of a Murder,Duke Ellington,1959-01-01,156306,50,0.415,0.905,0.415,0.0187,0.19399999999999998,0.0979,-20.209,0.0363,111.42,4,jazz,English,1959
76,76,Beale Street Blues,Louis Armstrong Plays W. C. Handy,Louis Armstrong,1954-01-01,296466,19,0.583,0.736,0.583,0.307,0.0191,0.12300000000000001,-10.769,0.0391,75.471,4,jazz,English,1954
77,77,As Time Goes By,Manhattan Symphonie,Dexter Gordon,1978-01-01,539840,14,0.621,0.98,0.621,0.0722,0.517,0.149,-15.856,0.043,63.966,3,jazz,English,1978
78,78,Stella By Starlight - 1995 Remastered,3 in Jazz (Remastered),Gary Burton,1963-02-01,189973,14,0.418,0.802,0.418,0.24600000000000002,0.0415,0.102,-17.457,0.0386,173.395,4,jazz,English,1963
79,79,God Bless the Child - Take 1,The Essential Billie Holiday,Billie Holiday,2010-10-26,174493,20,0.524,0.9620000000000001,0.524,0.1,0.0,0.34,-11.81,0.0398,75.612,4,jazz,English,2010
80,80,My Funny Valentine,What Is There To Say?,Gerry Mulligan,1959-01-01,246066,42,0.32899999999999996,0.972,0.32899999999999996,0.0317,0.9390000000000001,0.147,-21.514,0.0441,75.844,4,jazz,English,1959
81,81,Dig Dis - Remastered 1999/Rudy Van Gelder Edition,Soul Station,Hank Mobley,1990-01-01,369386,39,0.599,0.82,0.599,0.444,0.00047400000000000003,0.122,-8.648,0.044000000000000004,142.81,4,jazz,English,1990
82,82,Silver's Blue,Silver's Blue,Horace Silver,1956-01-01,463346,24,0.597,0.9440000000000001,0.597,0.26,0.815,0.20800000000000002,-12.295,0.0486,135.15200000000002,4,jazz,English,1956
83,83,Speak No Evil - Remastered 1998 / Rudy Van Gelder Edition,Speak No Evil,Wayne Shorter,1999-01-01,503786,45,0.46,0.613,0.46,0.633,0.0,0.27399999999999997,-7.153,0.0404,106.331,3,jazz,English,1999
84,84,Mo' Better Blues (feat. Terence Blanchard),MUSIC FROM MO' BETTER BLUES (feat. Terence Blanchard),Branford Marsalis Quartet,1990-07-29,218973,51,0.616,0.35700000000000004,0.616,0.278,0.192,0.153,-16.973,0.0283,100.325,4,jazz,English,1990
85,85,"Love Theme From ""In Harm's Way""",Nirvana,Charles Lloyd,1968-07-17,130866,12,0.42,0.46299999999999997,0.42,0.446,0.22399999999999998,0.126,-12.024000000000001,0.0333,134.859,3,jazz,English,1968
86,86,"Over the Rainbow (From ""The Wizard of Oz"")",Jazz Lab,Don Byrd,1957-01-01,498413,13,0.579,0.7609999999999999,0.579,0.317,0.0913,0.514,-11.425,0.0629,143.457,4,jazz,English,1957
87,87,Can't We Be Friends?,Social Call,Betty Carter,1980-01-01,146880,20,0.639,0.762,0.639,0.249,0.0,0.0998,-10.088,0.0383,117.087,4,jazz,English,1980
88,88,Back At The Chicken Shack,Back At The Chicken Shack,Jimmy Smith,1963-02-12,483093,42,0.7140000000000001,0.828,0.7140000000000001,0.36700000000000005,0.39899999999999997,0.11199999999999999,-12.855,0.0328,107.32799999999999,4,jazz,English,1963
89,89,Sideman,Finger Lickin' Good,Dr. Lonnie Smith,1967-03-01,287480,22,0.727,0.39399999999999996,0.727,0.6890000000000001,0.893,0.325,-9.256,0.0322,126.007,4,jazz,English,1967
90,90,In a Capricornian Way - Live,Stepping Stones: Live At The Village Vanguard,Woody Shaw,1979-01-01,676346,19,0.358,0.5329999999999999,0.358,0.47600000000000003,0.48,0.111,-11.819,0.0369,85.001,3,jazz,English,1979
91,91,Work Song,Sin & Soul... And Then Some,"Oscar Brown, Jr.",1996-11-05,151426,29,0.511,0.5920000000000001,0.511,0.636,0.0,0.18899999999999997,-10.651,0.13699999999999998,145.072,4,jazz,English,1996
92,92,Nefertiti,Nefertiti,Miles Davis,1968-03-01,470733,38,0.396,0.326,0.396,0.46399999999999997,0.309,0.312,-10.552999999999999,0.0315,107.331,4,jazz,English,1968
93,93,Autumn Leaves,The Best Of Paul Desmond,Paul Desmond,1972-01-01,422666,43,0.34,0.789,0.34,0.359,0.36700000000000005,0.0943,-20.131,0.0504,187.139,4,jazz,English,1972
94,94,Body and Soul,Monk's Dream,Thelonious Monk,1963-01-01,268400,43,0.513,0.935,0.513,0.292,0.8859999999999999,0.0669,-16.83,0.065,105.141,1,jazz,English,1963
95,95,Love Song To A Baby,Discovery!,Charles Lloyd,1964-07-17,354360,14,0.431,0.9690000000000001,0.431,0.182,0.853,0.15,-19.340999999999998,0.0334,97.904,4,jazz,English,1964
96,96,Flamenco Sketches,Kind Of Blue (Legacy Edition),Miles Davis,1959-08-17,566133,55,0.349,0.899,0.349,0.0219,0.12,0.0906,-21.065,0.0425,177.92,3,jazz,English,1959
97,97,Black Coffee,After Hours,Sarah Vaughan,1955-04-12,200440,53,0.38,0.973,0.38,0.155,1.7e-05,0.0977,-11.977,0.0311,94.23,3,jazz,English,1955
98,98,How Long Has This Been Going On,"Ben And ""Sweets""",Ben Webster,1962-01-01,330693,23,0.529,0.99,0.529,0.0367,0.31,0.127,-21.63,0.0515,140.296,4,jazz,English,1962
99,99,The Peacocks,The Peacocks,Stan Getz,1977-11-06,339786,23,0.45299999999999996,0.982,0.45299999999999996,0.0813,0.475,0.109,-20.509,0.0456,58.486999999999995,4,jazz,English,1977
0,0,Rubbin Off The Paint,Rubbin Off The Paint,YBN Nahmir,2017-10-20,156057,0,0.721,0.000662,0.721,0.711,0.0,0.34700000000000003,-9.294,0.293,107.99799999999999,5,Rap,English,2017
1,1,Plain Jane,Still Striving,A$AP Ferg,2017-08-18,173600,76,0.797,0.0651,0.797,0.8440000000000001,0.0,0.087,-5.482,0.275,170.142,4,Rap,English,2017
2,2,Ghostface Killers,Without Warning,21 Savage,2017-10-30,268933,72,0.782,0.331,0.782,0.436,1.3000000000000001e-05,0.342,-7.0329999999999995,0.155,82.994,4,Rap,English,2017
3,3,Ski Mask,Ski Mask,Smokepurpp,2017-05-12,164773,54,0.846,0.042,0.846,0.158,4.1200000000000005e-05,0.0845,-18.191,0.419,139.98,4,Rap,English,2017
4,4,Slippery (feat. Gucci Mane),Culture,Migos,2017-01-27,304041,74,0.92,0.307,0.92,0.674,0.0,0.10400000000000001,-5.662000000000001,0.264,141.967,4,Rap,English,2017
5,5,MotorSport,MotorSport,Migos,2017-10-27,307660,0,0.9009999999999999,0.0519,0.9009999999999999,0.529,0.0,0.179,-4.4430000000000005,0.191,138.003,4,Rap,English,2017
6,6,The Race,#SantanaWorld,Tay-K,2017-07-17,140944,0,0.7879999999999999,0.0168,0.7879999999999999,0.5329999999999999,0.0,0.204,-7.593999999999999,0.35200000000000004,80.04,4,Rap,English,2017
7,7,Ric Flair Drip (& Metro Boomin),Without Warning,21 Savage,2017-10-30,172800,82,0.88,0.149,0.88,0.428,5.07e-05,0.114,-8.28,0.20600000000000002,100.007,4,Rap,English,2017
8,8,rockstar,rockstar,Post Malone,2017-09-15,218320,4,0.5770000000000001,0.13,0.5770000000000001,0.522,9.03e-05,0.142,-6.593999999999999,0.0984,159.77200000000002,4,Rap,English,2017
9,9,Magnolia,Playboi Carti,Playboi Carti,2017-04-14,181812,0,0.795,0.0115,0.795,0.584,0.0,0.52,-7.322,0.29,163.005,4,Rap,English,2017
10,10,BUTTERFLY EFFECT,BUTTERFLY EFFECT,Travis Scott,2017-05-18,190677,3,0.763,0.0714,0.763,0.598,0.0,0.11199999999999999,-6.865,0.0539,140.987,4,Rap,English,2017
11,11,wokeuplikethis*,Playboi Carti,Playboi Carti,2017-04-14,235535,1,0.785,0.0132,0.785,0.623,0.0,0.155,-6.755,0.257,78.467,4,Rap,English,2017
12,12,Curve (feat. The Weeknd),Curve (feat. The Weeknd),Gucci Mane,2017-09-13,161989,41,0.76,0.294,0.76,0.47600000000000003,0.0,0.1,-8.103,0.24100000000000002,147.01,4,Rap,English,2017
13,13,Poles 1469,A Love Letter To You,Trippie Redd,2017-05-14,149575,0,0.74,0.221,0.74,0.774,0.0,0.122,-3.835,0.0515,81.525,4,Rap,English,2017
14,14,Bank Account,Issa Album,21 Savage,2017-09-23,220306,79,0.884,0.0151,0.884,0.34600000000000003,7.04e-06,0.0871,-8.228,0.35100000000000003,75.016,4,Rap,English,2017
15,15,PICK IT UP (feat. A$AP Rocky),Pick It Up (feat. A$AP Rocky),Famous Dex,2017-10-20,191251,70,0.9209999999999999,0.0149,0.9209999999999999,0.467,0.00023799999999999998,0.33399999999999996,-8.443,0.11900000000000001,135.995,4,Rap,English,2017
16,16,Patek Water (feat. Offset),SUPER SLIMEY,Future,2017-10-20,189480,60,0.86,0.27399999999999997,0.86,0.561,0.0,0.10800000000000001,-5.757000000000001,0.185,152.984,4,Rap,English,2017
17,17,Rap Saved Me,Without Warning,21 Savage,2017-10-30,257600,66,0.845,0.00525,0.845,0.39899999999999997,0.74,0.102,-7.5089999999999995,0.309,143.049,4,Rap,English,2017
18,18,Met Gala (feat. Offset),Droptopwop,Gucci Mane,2017-05-26,209142,64,0.8170000000000001,0.052000000000000005,0.8170000000000001,0.5870000000000001,0.00165,0.185,-6.502000000000001,0.10800000000000001,140.062,4,Rap,English,2017
19,19,Gassed Up,Gassed Up,Nebu Kiniza,2016-08-26,193911,71,0.7979999999999999,0.0213,0.7979999999999999,0.568,0.0,0.0586,-9.072000000000001,0.135,148.88,3,Rap,English,2016
20,20,Mask Off,FUTURE,Future,2017-06-30,204600,81,0.833,0.0102,0.833,0.434,0.0219,0.165,-8.795,0.431,150.062,4,Rap,English,2017
21,21,Nasty (Who Dat) (feat. Migos),Still Striving,A$AP Ferg,2017-08-18,209813,53,0.6609999999999999,0.0203,0.6609999999999999,0.636,2.25e-05,0.37799999999999995,-4.551,0.11800000000000001,179.041,4,Rap,English,2017
22,22,I Get the Bag (feat. Migos),Mr. Davis,Gucci Mane,2017-10-13,233087,73,0.89,0.0232,0.89,0.633,0.000343,0.0993,-5.475,0.168,139.94799999999998,4,Rap,English,2017
23,23,Water,Water,Ugly God,2016-11-18,139674,55,0.8,0.66,0.8,0.297,0.00011100000000000001,0.105,-13.1,0.40700000000000003,140.05100000000002,4,Rap,English,2016
24,24,My Choppa Hate Niggas,Without Warning,21 Savage,2017-10-30,148640,64,0.862,0.0974,0.862,0.27399999999999997,0.185,0.183,-5.818,0.484,77.493,4,Rap,English,2017
25,25,Bounce Back,I Decided.,Big Sean,2017-02-03,222360,0,0.684,0.11,0.684,0.5489999999999999,0.0,0.125,-5.695,0.248,81.441,4,Rap,English,2017
26,26,Minute,Perfect Timing,NAV,2017-07-21,265373,0,0.68,0.0717,0.68,0.552,0.000106,0.462,-8.363,0.261,163.16299999999998,4,Rap,English,2017
27,27,Where Ya At (feat. Drake),DS2 (Deluxe),Future,2015-07-17,208026,67,0.813,0.0933,0.813,0.45299999999999996,0.0,0.14,-6.941,0.33799999999999997,161.997,4,Rap,English,2015
28,28,Jumpman,What A Time To Be Alive,Drake,2015-09-20,205879,0,0.853,0.0462,0.853,0.5579999999999999,0.0,0.341,-7.4479999999999995,0.20199999999999999,142.079,4,Rap,English,2015
29,29,Bosses Don't Speak,Bosses Don't Speak,Quality Control,2017-12-08,241505,0,0.823,0.0457,0.823,0.48700000000000004,0.0,0.107,-8.361,0.40399999999999997,154.915,4,Rap,English,2017
30,30,Glock In My Benz,Glock In My Benz,Smokepurpp,2017-05-12,201720,0,0.691,0.0065,0.691,0.716,0.0,0.0446,-7.066,0.0552,77.24600000000001,4,Rap,English,2017
31,31,No Cap,SUPER SLIMEY,Future,2017-10-20,144142,57,0.8,0.00108,0.8,0.523,0.0,0.35200000000000004,-6.577999999999999,0.107,147.05700000000002,4,Rap,English,2017
32,32,Nightmare,Without Warning,21 Savage,2017-10-30,147986,59,0.7390000000000001,0.442,0.7390000000000001,0.405,0.21100000000000002,0.158,-10.897,0.0852,157.09,4,Rap,English,2017
